"","id","tax","var","x","sign","lab","tax_level","lfc","order"
"1191","g__Lactococcus2","g__Lactococcus","HDL",0.431805915257239,"+","+ Lactococcus","Genus",0.0100351752661973,2753
"1192","g__Streptococcus14","g__Streptococcus","HDL",0.406377302053134,"-","- Streptococcus","Genus",-0.00309390197670273,2729
"1193","g__Catenibacterium14","g__Catenibacterium","HDL",0.412846866003741,"-","- Catenibacterium","Genus",-0.01182265560797,2707
"1194","s__ramosum3","g__Clostridium","HDL",0.767785235068164,"+","+ Clostridium","Genus",0.0944265191770473,2687
"1195","g__Coprobacillus4","g__Coprobacillus","HDL",0.389317289247508,"-","- Coprobacillus","Genus",-0.00346388890053653,2679
"1196","g__Fusobacterium5","g__Fusobacterium","HDL",0.951451139809973,"+","+ Fusobacterium","Genus",0.410324240953099,2662
"1197","g__Sneathia3","g__Sneathia","HDL",0.373863969333211,"+","+ Sneathia","Genus",0.00796292482239464,2642
"1198","s__aerofaciens3","g__Collinsella","HDL",0.39078495011827,"-","- Collinsella","Genus",-0.00126273336919353,2619
"1199","s__vaginae1","g__Atopobium","HDL",0.354235824423011,"+","+ Atopobium","Genus",0.000419789449413742,2594
"1200","g__Adlercreutzia5","g__Adlercreutzia","HDL",0.442172335186309,"+","+ Adlercreutzia","Genus",0.00709091635539716,2572
"1201","g__Slackia2","g__Slackia","HDL",0.380308541922825,"+","+ Slackia","Genus",0.00436376552113583,2562
"1202","s__lenta6","g__Eggerthella","HDL",0.410594070229614,"+","+ Eggerthella","Genus",0.00481640592211225,2548
"1203","g__Acidaminococcus3","g__Acidaminococcus","HDL",0.365801283505516,"-","- Acidaminococcus","Genus",-0.00224272576667207,2462
"1204","g__Phascolarctobacterium19","g__Phascolarctobacterium","HDL",0.355412191577292,"+","+ Phascolarctobacterium","Genus",0.000177851060897544,2456
"1205","g__Dialister8","g__Dialister","HDL",0.357255320960035,"+","+ Dialister","Genus",0.000235563074111938,2442
"1206","s__parvula2","g__Veillonella","HDL",0.365000391249128,"-","- Veillonella","Genus",-0.00194555758018532,2406
"1207","g__Megasphaera4","g__Megasphaera","HDL",0.819250688520508,"-","- Megasphaera","Genus",-0.191325458653311,2399
"1208","g__Megamonas2","g__Megamonas","HDL",0.618606356304511,"-","- Megamonas","Genus",-0.174517870342902,2383
"1209","s__helveticus5","g__Lactobacillus","HDL",0.366619074788445,"-","- Lactobacillus","Genus",-0.00162137375946376,2333
"1210","g__Weissella1","g__Weissella","HDL",0.458744420365214,"-","- Weissella","Genus",-0.0398094905194899,2321
"1211","g__Turicibacter3","g__Turicibacter","HDL",0.446027730858662,"-","- Turicibacter","Genus",-0.0115571660606587,2312
"1212","g__Enterococcus1","g__Enterococcus","HDL",0.463513043280675,"+","+ Enterococcus","Genus",0.0241677925173349,2283
"1213","g__Bacillus3","g__Bacillus","HDL",0.49893667147567,"+","+ Bacillus","Genus",0.0728474693403774,2274
"1214","g__Facklamia3","g__Facklamia","HDL",0.378050782881531,"+","+ Facklamia","Genus",0.00693255751664784,2266
"1215","g__Corynebacterium6","g__Corynebacterium","HDL",0.356628820669753,"-","- Corynebacterium","Genus",-0.000391458620113117,2149
"1216","g__Brevibacterium2","g__Brevibacterium","HDL",0.370058684306783,"-","- Brevibacterium","Genus",-0.00577608522241608,2124
"1217","g__Bifidobacterium1","g__Bifidobacterium","HDL",0.395479199617304,"-","- Bifidobacterium","Genus",-0.00130143672654133,2108
"1218","g__Gardnerella2","g__Gardnerella","HDL",0.360567320469832,"+","+ Gardnerella","Genus",0.00194585592360627,2096
"1219","g__Mobiluncus1","g__Mobiluncus","HDL",0.37287344252941,"+","+ Mobiluncus","Genus",0.00520466793269408,2091
"1220","g__Varibaculum2","g__Varibaculum","HDL",0.690686307546665,"+","+ Varibaculum","Genus",0.137539909627981,2088
"1221","g__Actinomyces6","g__Actinomyces","HDL",0.393857207993505,"+","+ Actinomyces","Genus",0.00424978663311734,2081
"1222","s__mucilaginosa4","g__Rothia","HDL",0.415206283357476,"-","- Rothia","Genus",-0.0157503570915216,2072
"1223","g__WAL_1855D3","g__WAL_1855D","HDL",1.05927702062874,"+","+ WAL_1855D","Genus",0.285332174039576,2060
"1224","g__Dehalobacterium10","g__Dehalobacterium","HDL",0.369169534733194,"-","- Dehalobacterium","Genus",-0.0037207053889544,2038
"1225","g__Campylobacter1","g__Campylobacter","HDL",0.60001053740229,"+","+ Campylobacter","Genus",0.0768090737083764,2036
"1226","g__Peptococcus2","g__Peptococcus","HDL",0.357896030379544,"+","+ Peptococcus","Genus",0.00116815167543282,2027
"1227","g__rc4-42","g__rc4-4","HDL",0.361271730434231,"-","- rc4-4","Genus",-0.00203745298546773,2020
"1228","g__Pseudoramibacter_Eubacterium2","g__Pseudoramibacter_Eubacterium","HDL",0.371910222203896,"-","- Pseudoramibacter_Eubacterium","Genus",-0.00515855645102822,2007
"1229","s__pullicaecorum6","g__Butyricicoccus","HDL",0.408444174877967,"-","- Butyricicoccus","Genus",-0.00771550447538647,1855
"1230","s__ramosum3","g__Clostridium","HDL",0.422889671062094,"+","+ Clostridium","Genus",0.00213463034944691,2687
"1231","s__ramosum3","g__Clostridium","HDL",0.40062978685002,"-","- Clostridium","Genus",-0.00469311980047092,2687
"1232","g__Anaerotruncus2","g__Anaerotruncus","HDL",0.402472145584726,"-","- Anaerotruncus","Genus",-0.00733263699616977,1607
"1233","s__prausnitzii54","g__Faecalibacterium","HDL",0.363453059219232,"-","- Faecalibacterium","Genus",-0.000130170143241969,1487
"1234","s__formicilis20","g__Gemmiger","HDL",0.356015768683745,"-","- Gemmiger","Genus",-0.000122148995025637,1431
"1235","s__flavefaciens6","g__Ruminococcus","HDL",0.367459222248485,"-","- Ruminococcus","Genus",-0.000248562815541774,1351
"1236","g__Oscillospira102","g__Oscillospira","HDL",0.375906678931768,"-","- Oscillospira","Genus",-0.000382788816518391,1043
"1237","g__Coprococcus41","g__Coprococcus","HDL",0.473812671195059,"+","+ Coprococcus","Genus",0.00188801823304596,809
"1238","g__Lachnospira27","g__Lachnospira","HDL",0.583966746147024,"-","- Lachnospira","Genus",-0.0243722622593623,722
"1239","g__Anaerostipes14","g__Anaerostipes","HDL",0.362708646997699,"-","- Anaerostipes","Genus",-0.000378895032735325,647
"1240","g__Dorea35","g__Dorea","HDL",0.438550781082015,"-","- Dorea","Genus",-0.0012330021829733,85
"1241","g__Blautia26","g__Blautia","HDL",0.506643982486529,"+","+ Blautia","Genus",0.00251716118720452,535
"1242","s__flavefaciens6","g__Ruminococcus","HDL",0.374874382286127,"+","+ Ruminococcus","Genus",0.00224658634144479,1351
"1243","g__Roseburia17","g__Roseburia","HDL",0.479500236331639,"-","- Roseburia","Genus",-0.00391071553090307,390
"1244","g__Shuttleworthia3","g__Shuttleworthia","HDL",0.454311641173181,"+","+ Shuttleworthia","Genus",0.0211122125169515,308
"1245","g__Lachnobacterium4","g__Lachnobacterium","HDL",0.515108691882388,"+","+ Lachnobacterium","Genus",0.0477442325365195,301
"1246","g__[Ruminococcus]7","g__[Ruminococcus]","HDL",0.392293907389625,"-","- [Ruminococcus]","Genus",-0.000646484023651786,603
"1247","s__ramosum3","g__Clostridium","HDL",0.361982962528148,"+","+ Clostridium","Genus",0.000141664165140006,2687
"1248","s__indoligenes1","g__Moryella","HDL",0.398862546655427,"+","+ Moryella","Genus",0.0145242205816934,214
"1249","s__muciniphila2","g__Akkermansia","Glucose",0.430366222600901,"+","+ Akkermansia","Genus",0.00414742812365284,4025
"1250","g__[Prevotella]8","g__[Prevotella]","Glucose",0.609201050603886,"-","- [Prevotella]","Genus",-0.0620661694126057,4000
"1251","s__copri5","g__Prevotella","Glucose",0.599849178229255,"-","- Prevotella","Genus",-0.020912615831786,3894
"1252","g__Paraprevotella9","g__Paraprevotella","Glucose",0.417023658037331,"+","+ Paraprevotella","Genus",0.00565528930136494,3840
"1253","g__Porphyromonas27","g__Porphyromonas","Glucose",3.57085701886923,"-","- Porphyromonas","Genus",-0.71125472114956,3643
"1254","g__Butyricimonas21","g__Butyricimonas","Glucose",0.531024825764565,"+","+ Butyricimonas","Genus",0.0202678766208487,3789
"1255","g__Odoribacter6","g__Odoribacter","Glucose",0.419754758441645,"+","+ Odoribacter","Genus",0.00270495031082296,3781
"1256","s__distasonis3","g__Parabacteroides","Glucose",0.408062215598729,"+","+ Parabacteroides","Genus",0.000300801939461557,3767
"1257","s__mizutaii2","g__Sphingobacterium","Glucose",0.415689734192985,"+","+ Sphingobacterium","Genus",0.0115841649291536,3623
"1258","g__Chryseobacterium4","g__Chryseobacterium","Glucose",0.439117548965522,"-","- Chryseobacterium","Genus",-0.024754584669178,3590
"1259","s__massiliensis1","g__Alistipes","Glucose",0.680130556154384,"+","+ Alistipes","Genus",0.0252556718003002,3544
"1260","g__Bacteroides71","g__Bacteroides","Glucose",0.446882741514095,"+","+ Bacteroides","Genus",0.00190768674897132,3444
"1261","g__Bilophila1","g__Bilophila","Glucose",1.04648112332653,"-","- Bilophila","Genus",-0.0888303377672377,3409
"1262","g__Desulfovibrio11","g__Desulfovibrio","Glucose",0.823632535109978,"+","+ Desulfovibrio","Genus",0.0949780710290731,3381
"1263","g__Sphingomonas1","g__Sphingomonas","Glucose",0.52106783812202,"+","+ Sphingomonas","Genus",0.0449252868785865,3354
"1264","s__diminuta4","g__Brevundimonas","Glucose",0.479280788564432,"+","+ Brevundimonas","Genus",0.0329779771806331,3311
"1265","s__acidaminiphila2","g__Stenotrophomonas","Glucose",1.6370257278544,"-","- Stenotrophomonas","Genus",-0.855406200642804,3283
"1266","g__Pseudoxanthomonas1","g__Pseudoxanthomonas","Glucose",0.56752889171971,"+","+ Pseudoxanthomonas","Genus",0.0686290587732891,3281
"1267","s__fragi1","g__Pseudomonas","Glucose",5.29550594096616,"+","+ Pseudomonas","Genus",2.05118016747796,3264
"1268","g__Achromobacter2","g__Achromobacter","Glucose",0.451060250594684,"-","- Achromobacter","Genus",-0.0250054195770688,3233
"1269","g__Sutterella31","g__Sutterella","Glucose",0.410555922743915,"+","+ Sutterella","Genus",0.00112508036557483,3187
"1270","g__Oxalobacter1","g__Oxalobacter","Glucose",0.553975198550686,"-","- Oxalobacter","Genus",-0.0350989798221696,3208
"1271","s__bryophila1","g__Burkholderia","Glucose",0.425602303202712,"-","- Burkholderia","Genus",-0.0102448948717668,3152
"1272","g__Succinivibrio1","g__Succinivibrio","Glucose",0.432042443568133,"-","- Succinivibrio","Genus",-0.0180404855459397,3139
"1273","s__marcescens2","g__Serratia","Glucose",2.14598052750599,"+","+ Serratia","Genus",2.12965669789732,3113
"1274","s__influenzae1","g__Haemophilus","Glucose",0.748999162994187,"-","- Haemophilus","Genus",-0.0723310014951062,3095
"1275","g__Acinetobacter3","g__Acinetobacter","Glucose",0.435494549121374,"-","- Acinetobacter","Genus",-0.0155575587382109,3078
"1276","g__Methanobrevibacter2","g__Methanobrevibacter","Glucose",0.51639295584747,"-","- Methanobrevibacter","Genus",-0.0221237145737308,3043
"1277","g__Holdemania2","g__Holdemania","Glucose",0.796469023462253,"-","- Holdemania","Genus",-0.0461241040261583,3008
"1278","g__cc_1154","g__cc_115","Glucose",0.560549191052925,"-","- cc_115","Genus",-0.0293369407244755,2989
"1279","s__biforme11","g__[Eubacterium]","Glucose",0.591056589737088,"+","+ [Eubacterium]","Genus",0.0170720826418957,2978
"1280","g__SMB532","g__SMB53","Glucose",0.574910286042471,"+","+ SMB53","Genus",0.0322550162186716,2954
"1281","g__Peptostreptococcus1","g__Peptostreptococcus","Glucose",0.619250468746825,"-","- Peptostreptococcus","Genus",-0.0614641157249597,2947
"1282","g__Peptoniphilus15","g__Peptoniphilus","Glucose",5.94787830705864,"-","- Peptoniphilus","Genus",-0.884959079602536,2923
"1283","g__Anaerococcus36","g__Anaerococcus","Glucose",2.27538884421287,"-","- Anaerococcus","Genus",-0.490527733992803,2869
"1284","g__1-683","g__1-68","Glucose",2.45999242270672,"-","- 1-68","Genus",-0.691514361631076,2859
"1285","g__Finegoldia1","g__Finegoldia","Glucose",1.90781029163551,"-","- Finegoldia","Genus",-0.406632497682629,2856
"1286","g__Gallicola3","g__Gallicola","Glucose",0.547763668896364,"-","- Gallicola","Genus",-0.0480989212744492,2848
"1287","g__Parvimonas2","g__Parvimonas","Glucose",0.404464566719443,"-","- Parvimonas","Genus",-0.00090111851340224,2845
"1288","g__ph24","g__ph2","Glucose",1.35896608241281,"-","- ph2","Genus",-0.260912106768297,2839
"1289","g__Mogibacterium2","g__Mogibacterium","Glucose",0.421162825144082,"-","- Mogibacterium","Genus",-0.00608995103005697,2829
"1290","g__Lactococcus2","g__Lactococcus","Glucose",0.536315793790876,"+","+ Lactococcus","Genus",0.0198978456617743,2753
"1291","g__Streptococcus14","g__Streptococcus","Glucose",0.457827529742652,"+","+ Streptococcus","Genus",0.00433380348820456,2729
"1292","g__Catenibacterium14","g__Catenibacterium","Glucose",0.437289332645646,"-","- Catenibacterium","Genus",-0.0106685069992115,2707
"1293","s__ramosum3","g__Clostridium","Glucose",0.729134356219995,"+","+ Clostridium","Genus",0.0414401688841038,2687
"1294","g__Coprobacillus4","g__Coprobacillus","Glucose",1.12078511597694,"-","- Coprobacillus","Genus",-0.131299306163888,2679
"1295","g__Fusobacterium5","g__Fusobacterium","Glucose",0.666473822792347,"-","- Fusobacterium","Genus",-0.0861271669703379,2662
"1296","g__Sneathia3","g__Sneathia","Glucose",0.495976457528425,"-","- Sneathia","Genus",-0.0386148497227604,2642
"1297","s__aerofaciens3","g__Collinsella","Glucose",0.460220302155624,"+","+ Collinsella","Genus",0.00329642168968557,2619
"1298","s__vaginae1","g__Atopobium","Glucose",0.440981580823422,"+","+ Atopobium","Genus",0.0131275033367788,2594
"1299","g__Adlercreutzia5","g__Adlercreutzia","Glucose",0.414366860767205,"+","+ Adlercreutzia","Genus",0.00175818118761954,2572
"1300","g__Slackia2","g__Slackia","Glucose",0.409305283415346,"-","- Slackia","Genus",-0.00193122014015901,2562
"1301","s__lenta6","g__Eggerthella","Glucose",0.499717546583036,"+","+ Eggerthella","Genus",0.0109388943468349,2548
"1302","g__Acidaminococcus3","g__Acidaminococcus","Glucose",0.935403028106837,"+","+ Acidaminococcus","Genus",0.13109757309141,2462
"1303","g__Phascolarctobacterium19","g__Phascolarctobacterium","Glucose",0.470595806936486,"-","- Phascolarctobacterium","Genus",-0.00619597917739987,2456
"1304","g__Dialister8","g__Dialister","Glucose",0.406848156754658,"-","- Dialister","Genus",-0.000489267075715599,2442
"1305","s__parvula2","g__Veillonella","Glucose",0.507682589494602,"-","- Veillonella","Genus",-0.0196521292818189,2406
"1306","g__Megasphaera4","g__Megasphaera","Glucose",0.47340794931725,"+","+ Megasphaera","Genus",0.0148528946204204,2399
"1307","g__Megamonas2","g__Megamonas","Glucose",0.448938548555147,"-","- Megamonas","Genus",-0.0213573224339746,2383
"1308","s__helveticus5","g__Lactobacillus","Glucose",0.433750251012224,"-","- Lactobacillus","Genus",-0.00621590081832861,2333
"1309","g__Weissella1","g__Weissella","Glucose",0.986276541083001,"-","- Weissella","Genus",-0.249251942392154,2321
"1310","g__Turicibacter3","g__Turicibacter","Glucose",0.503607934659364,"+","+ Turicibacter","Genus",0.0135168679207467,2312
"1311","g__Enterococcus1","g__Enterococcus","Glucose",1.2163027903119,"-","- Enterococcus","Genus",-0.185221761246118,2283
"1312","g__Bacillus3","g__Bacillus","Glucose",1.54910631179985,"+","+ Bacillus","Genus",1.06814508151494,2274
"1313","g__Facklamia3","g__Facklamia","Glucose",0.695264605697344,"-","- Facklamia","Genus",-0.103576495866427,2266
"1314","g__Corynebacterium6","g__Corynebacterium","Glucose",2.92421635252438,"-","- Corynebacterium","Genus",-0.546610101391613,2149
"1315","g__Brevibacterium2","g__Brevibacterium","Glucose",0.476294938253173,"-","- Brevibacterium","Genus",-0.0291534164487661,2124
"1316","g__Bifidobacterium1","g__Bifidobacterium","Glucose",0.413073609282318,"+","+ Bifidobacterium","Genus",0.000862737989368728,2108
"1317","g__Gardnerella2","g__Gardnerella","Glucose",0.711306710907746,"-","- Gardnerella","Genus",-0.0952886189228632,2096
"1318","g__Mobiluncus1","g__Mobiluncus","Glucose",0.891381735963924,"-","- Mobiluncus","Genus",-0.158872917519299,2091
"1319","g__Varibaculum2","g__Varibaculum","Glucose",0.854810239787167,"-","- Varibaculum","Genus",-0.11752695969595,2088
"1320","g__Actinomyces6","g__Actinomyces","Glucose",0.455497842592721,"-","- Actinomyces","Genus",-0.00788046141576279,2081
"1321","s__mucilaginosa4","g__Rothia","Glucose",0.427151210843361,"+","+ Rothia","Genus",0.00958765311823987,2072
"1322","g__WAL_1855D3","g__WAL_1855D","Glucose",3.95944214594745,"-","- WAL_1855D","Genus",-0.734357542326318,2060
"1323","g__Dehalobacterium10","g__Dehalobacterium","Glucose",0.42408940698218,"-","- Dehalobacterium","Genus",-0.00802939997813377,2038
"1324","g__Campylobacter1","g__Campylobacter","Glucose",1.76051430761151,"-","- Campylobacter","Genus",-0.5244198387005,2036
"1325","g__Peptococcus2","g__Peptococcus","Glucose",0.462681756285035,"-","- Peptococcus","Genus",-0.0190886253078239,2027
"1326","g__rc4-42","g__rc4-4","Glucose",0.485618688996743,"+","+ rc4-4","Genus",0.0199262462181086,2020
"1327","g__Pseudoramibacter_Eubacterium2","g__Pseudoramibacter_Eubacterium","Glucose",0.41838121306752,"-","- Pseudoramibacter_Eubacterium","Genus",-0.00981726240208552,2007
"1328","s__pullicaecorum6","g__Butyricicoccus","Glucose",0.492400327624221,"+","+ Butyricicoccus","Genus",0.0156241343747091,1855
"1329","s__ramosum3","g__Clostridium","Glucose",0.453247897983213,"-","- Clostridium","Genus",-0.00244372052322869,2687
"1330","s__ramosum3","g__Clostridium","Glucose",0.42873705501351,"-","- Clostridium","Genus",-0.00413738319141432,2687
"1331","g__Anaerotruncus2","g__Anaerotruncus","Glucose",0.653386133622737,"+","+ Anaerotruncus","Genus",0.0472477532969236,1607
"1332","s__prausnitzii54","g__Faecalibacterium","Glucose",0.422606990489788,"-","- Faecalibacterium","Genus",-0.000543488581153159,1487
"1333","s__formicilis20","g__Gemmiger","Glucose",0.488962572195399,"+","+ Gemmiger","Genus",0.00471208463475265,1431
"1334","s__flavefaciens6","g__Ruminococcus","Glucose",0.442888461394565,"-","- Ruminococcus","Genus",-0.0011368413197877,1351
"1335","g__Oscillospira102","g__Oscillospira","Glucose",0.411808519227599,"+","+ Oscillospira","Genus",0.00044473878186217,1043
"1336","g__Coprococcus41","g__Coprococcus","Glucose",0.405644113205958,"-","- Coprococcus","Genus",-4.75927746941783e-05,809
"1337","g__Lachnospira27","g__Lachnospira","Glucose",0.58281187709252,"-","- Lachnospira","Genus",-0.00942701520631617,722
"1338","g__Anaerostipes14","g__Anaerostipes","Glucose",0.511951769532824,"+","+ Anaerostipes","Genus",0.00632934372674298,647
"1339","g__Dorea35","g__Dorea","Glucose",0.541921128670093,"+","+ Dorea","Genus",0.00317781373109476,85
"1340","g__Blautia26","g__Blautia","Glucose",0.482387100468187,"+","+ Blautia","Genus",0.0011422340615394,535
"1341","s__flavefaciens6","g__Ruminococcus","Glucose",0.629731194243993,"+","+ Ruminococcus","Genus",0.0328116981357785,1351
